"shape_id","shape_pt_lat","shape_pt_sequence"
"4__1____2__IT_1","40.3869740541286","6000150"
"4__1____2__IT_1","40.3869812626084","6000151"
"4__1____2__IT_1","40.3869885596337","6000152"
"4__1____2__IT_1","40.3870101859666","6000153"
"4__1____2__IT_1","40.3870156246956","6000154"
"4__1____2__IT_1","40.3870156246956","7000001"
"4__1____2__IT_1","40.3870174838705","7000002"
"4__1____2__IT_1","40.3870246923562","7000003"
"4__1____2__IT_1","40.3870319001692","7000004"
"4__1____2__IT_1","40.3870391993811","7000005"
"4__1____2__IT_1","40.3870536168168","7000006"
"4__1____2__IT_1","40.3870609153514","7000007"
"4__1____2__IT_1","40.3870681238234","7000008"
"4__1____2__IT_1","40.38707542236","7000009"
"4__1____2__IT_1","40.3870821871429","7000010"
"4__1____2__IT_1","40.3870889485702","7000011"
"4__1____2__IT_1","40.3870957133491","7000012"
"4__1____2__IT_1","40.3871024787901","7000013"
"4__1____2__IT_1","40.3871160043332","7000014"
"4__1____2__IT_1","40.3871227697553","7000015"
"4__1____2__IT_1","40.387129533222","7000016"
"4__1____2__IT_1","40.3871363871745","7000017"
"4__1____2__IT_1","40.3871431501378","7000018"
"4__1____2__IT_1","40.387149915552","7000019"
"4__1____2__IT_1","40.3871576582452","7000020"
"4__1____2__IT_1","40.3871731439992","7000021"
"4__1____2__IT_1","40.3871809749691","7000022"
"4__1____2__IT_1","40.3872042022474","7000023"
"4__1____2__IT_1","40.3872120350084","7000024"
"4__1____2__IT_1","40.3872197765236","7000025"
"4__1____2__IT_1","40.3872275200743","7000026"
"4__1____2__IT_1","40.387235352322","7000027"
"4__1____2__IT_1","40.3872424680471","7000028"
"4__1____2__IT_1","40.3872499441023","7000029"
"4__1____2__IT_1","40.3872573331668","7000030"
"4__1____2__IT_1","40.387264899968","7000031"
"4__1____2__IT_1","40.3872723764115","7000032"
"4__1____2__IT_1","40.3872801258144","7000033"
"4__1____2__IT_1","40.3872876930107","7000034"
"4__1____2__IT_1","40.3872955297927","7000035"
"4__1____2__IT_1","40.3873033712426","7000036"
"4__1____2__IT_1","40.387311209323","7000037"
"4__1____2__IT_1","40.3873191393023","7000038"
"4__1____2__IT_1","40.3873271600043","7000039"
"4__1____2__IT_1","40.3873352690017","7000040"
"4__1____2__IT_1","40.3873433804371","7000041"
"4__1____2__IT_1","40.3873516711552","7000042"
"4__1____2__IT_1","40.3873611229695","7000043"
"4__1____2__IT_1","40.3873658517697","7000044"
"4__1____2__IT_1","40.3873705785314","7000045"
"4__1____2__IT_1","40.3873752154422","7000046"
"4__1____2__IT_1","40.3873800327938","7000047"
"4__1____2__IT_1","40.3873893070277","7000048"
"4__1____2__IT_1","40.387394035824","7000049"
"4__1____2__IT_1","40.3873986727316","7000050"
"4__1____2__IT_1","40.3874033988369","7000051"
"4__1____2__IT_1","40.387407856874","7000052"
"4__1____2__IT_1","40.3874124034571","7000053"
"4__1____2__IT_1","40.3874169529783","7000054"
"4__1____2__IT_1","40.3874215002119","7000055"
"4__1____2__IT_1","40.3874258675083","7000056"
"4__1____2__IT_1","40.3874347809877","7000057"
"4__1____2__IT_1","40.3874390582088","7000058"
"4__1____2__IT_1","40.3874434248508","7000059"
"4__1____2__IT_1","40.3874477902079","7000060"
"4__1____2__IT_1","40.3874520680659","7000061"
"4__1____2__IT_1","40.3874593684508","7000062"
"4__1____2__IT_1","40.387466939584","7000063"
"4__1____2__IT_1","40.3874744185909","7000064"
"4__1____2__IT_1","40.3874818084102","7000065"
"4__1____2__IT_1","40.3874891975623","7000066"
"4__1____2__IT_1","40.3874965860732","7000067"
"4__1____2__IT_1","40.3875040671089","7000068"
"4__1____2__IT_1","40.3875113661809","7000069"
"4__1____2__IT_1","40.3875187537712","7000070"
"4__1____2__IT_1","40.387526142925","7000071"
"4__1____2__IT_1","40.3875333518909","7000072"
"4__1____2__IT_1","40.3875479514002","7000073"
"4__1____2__IT_1","40.3875551603789","7000074"
"4__1____2__IT_1","40.387562458118","7000075"
"4__1____2__IT_1","40.3875696664335","7000076"
"4__1____2__IT_1","40.3875768740817","7000077"
"4__1____2__IT_1","40.3875839929585","7000078"
"4__1____2__IT_1","40.3875911979999","7000079"
"4__1____2__IT_1","40.3876057882417","7000080"
"4__1____2__IT_1","40.3876131732129","7000081"
"4__1____2__IT_1","40.3876204683309","7000082"
"4__1____2__IT_1","40.3876279454144","7000083"
"4__1____2__IT_1","40.3876352411798","7000084"
"4__1____2__IT_1","40.3876500128826","7000085"
"4__1____2__IT_1","40.3876574879126","7000086"
"4__1____2__IT_1","40.3876648764507","7000087"
"4__1____2__IT_1","40.3876723508432","7000088"
"4__1____2__IT_1","40.3876798274126","7000089"
"4__1____2__IT_1","40.3877164110615","7000090"
"4__1____2__IT_1","40.3879082051681","7000091"
"4__1____2__IT_1","40.3881358505241","7000092"
"4__1____2__IT_1","40.3883635809108","7000093"
"4__1____2__IT_1","40.3885461082055","7000094"
"4__1____2__IT_1","40.388774015999","7000095"
"4__1____2__IT_1","40.3890020984354","7000096"
"4__1____2__IT_1","40.3892292905784","7000097"
"4__1____2__IT_1","40.3894122539665","7000098"
"4__1____2__IT_1","40.3899000570746","7000099"
"4__1____2__IT_1","40.3899000570746","8000001"
"4__1____2__IT_1","40.3901011945509","8000002"
"4__1____2__IT_1","40.3901178331938","8000003"
"4__1____2__IT_1","40.3901344749357","8000004"
"4__1____2__IT_1","40.3901512067649","8000005"
"4__1____2__IT_1","40.3901678466811","8000006"
"4__1____2__IT_1","40.390184579151","8000007"
"4__1____2__IT_1","40.3902013109312","8000008"
"4__1____2__IT_1","40.3902179535273","8000009"
"4__1____2__IT_1","40.390268146978","8000010"
"4__1____2__IT_1","40.3902848793698","8000011"
"4__1____2__IT_1","40.3903348044067","8000012"
"4__1____2__IT_1","40.3903513554154","8000013"
"4__1____2__IT_1","40.3903678183966","8000014"
"4__1____2__IT_1","40.3904007393763","8000015"
"4__1____2__IT_1","40.3904171108986","8000016"
"4__1____2__IT_1","40.3904236935311","8000017"
"4__1____2__IT_1","40.3904333918579","8000018"
"4__1____2__IT_1","40.3904496705674","8000019"
"4__1____2__IT_1","40.3904659526458","8000020"
"4__1____2__IT_1","40.3904818705699","8000021"
"4__1____2__IT_1","40.3904976970846","8000022"
"4__1____2__IT_1","40.3905132542425","8000023"
"4__1____2__IT_1","40.3905287206298","8000024"
"4__1____2__IT_1","40.3905439160873","8000025"
"4__1____2__IT_1","40.3905590189921","8000026"
"4__1____2__IT_1","40.3905739437489","8000027"
"4__1____2__IT_1","40.3905885951017","8000028"
"4__1____2__IT_1","40.3906031563753","8000029"
"4__1____2__IT_1","40.3906174467185","8000030"
"4__1____2__IT_1","40.3906317363897","8000031"
"4__1____2__IT_1","40.3906454866537","8000032"
"4__1____2__IT_1","40.3906591439664","8000033"
"4__1____2__IT_1","40.390672530746","8000034"
"4__1____2__IT_1","40.390685737843","8000035"
"4__1____2__IT_1","40.3906986715346","8000036"
"4__1____2__IT_1","40.3907115160208","8000037"
"4__1____2__IT_1","40.3907240001555","8000038"
"4__1____2__IT_1","40.3907362994235","8000039"
"4__1____2__IT_1","40.3907485128678","8000040"
"4__1____2__IT_1","40.3907602727402","8000041"
"4__1____2__IT_1","40.3907720303591","8000042"
"4__1____2__IT_1","40.3907834318957","8000043"
"4__1____2__IT_1","40.3907946480821","8000044"
"4__1____2__IT_1","40.3908056861318","8000045"
"4__1____2__IT_1","40.3908164534904","8000046"
"4__1____2__IT_1","40.3908270379468","8000047"
"4__1____2__IT_1","40.3908372650012","8000048"
"4__1____2__IT_1","40.3908473985928","8000049"
"4__1____2__IT_1","40.3908572618983","8000050"
"4__1____2__IT_1","40.3908667644458","8000051"
"4__1____2__IT_1","40.3908761750711","8000052"
"4__1____2__IT_1","40.3908854082254","8000053"
"4__1____2__IT_1","40.3908940970598","8000054"
"4__1____2__IT_1","40.3909027865331","8000055"
"4__1____2__IT_1","40.3909112044195","8000056"
"4__1____2__IT_1","40.3909194430197","8000057"
"4__1____2__IT_1","40.3909273215145","8000058"
"4__1____2__IT_1","40.3909351071924","8000059"
"4__1____2__IT_1","40.3909427147254","8000060"
"4__1____2__IT_1","40.3909499594369","8000061"
"4__1____2__IT_1","40.390957023961","8000062"
"4__1____2__IT_1","40.3909639992914","8000063"
"4__1____2__IT_1","40.3909707036814","8000064"
"4__1____2__IT_1","40.3909768650771","8000065"
"4__1____2__IT_1","40.3909829390807","8000066"
"4__1____2__IT_1","40.3909888297541","8000067"
"4__1____2__IT_1","40.3909945418212","8000068"
"4__1____2__IT_1","40.3909999820531","8000069"
"4__1____2__IT_1","40.3910052429917","8000070"
"4__1____2__IT_1","40.3910102311874","8000071"
"4__1____2__IT_1","40.3910151319974","8000072"
"4__1____2__IT_1","40.391019759831","8000073"
"4__1____2__IT_1","40.3910243004858","8000074"
"4__1____2__IT_1","40.3910285688449","8000075"
"4__1____2__IT_1","40.3910406476508","8000076"
"4__1____2__IT_1","40.3910465052666","8000077"
"4__1____2__IT_1","40.3910523635213","8000078"
"4__1____2__IT_1","40.3910581316414","8000079"
"4__1____2__IT_1","40.3910639017674","8000080"
"4__1____2__IT_1","40.3910750770578","8000081"
"4__1____2__IT_1","40.3910805747782","8000082"
"4__1____2__IT_1","40.3910853660073","8000083"
"4__1____2__IT_1","40.3910859826362","8000084"
"4__1____2__IT_1","40.3910913897774","8000085"
"4__1____2__IT_1","40.3911008840929","8000086"
"4__1____2__IT_1","40.3911104684165","8000087"
"4__1____2__IT_1","40.391119964119","8000088"
"4__1____2__IT_1","40.3911481765802","8000089"
"4__1____2__IT_1","40.3911574917195","8000090"
"4__1____2__IT_1","40.3911668051844","8000091"
"4__1____2__IT_1","40.3911944747603","8000092"
"4__1____2__IT_1","40.3912037874286","8000093"
"4__1____2__IT_1","40.3912131006351","8000094"
"4__1____2__IT_1","40.391222412206","8000095"
"4__1____2__IT_1","40.3912410354524","8000096"
"4__1____2__IT_1","40.3912503476228","8000097"
"4__1____2__IT_1","40.3912596594444","8000098"
"4__1____2__IT_1","40.391268881996","8000099"
"4__1____2__IT_1","40.3912781938784","8000100"
"4__1____2__IT_1","40.3912968177489","8000101"
"4__1____2__IT_1","40.3912990955408","8000102"
"4__1____2__IT_1","40.3913014661017","8000103"
"4__1____2__IT_1","40.3913037474842","8000104"
"4__1____2__IT_1","40.3913061180257","8000105"
"4__1____2__IT_1","40.3913084865424","8000106"
"4__1____2__IT_1","40.391310767005","8000107"
"4__1____2__IT_1","40.391313137534","8000108"
"4__1____2__IT_1","40.3913155069325","8000109"
"4__1____2__IT_1","40.3913202470645","8000110"
"4__1____2__IT_1","40.3913227083318","8000111"
"4__1____2__IT_1","40.391330746747","8000112"
"4__1____2__IT_1","40.3913548617461","8000113"
"4__1____2__IT_1","40.3913629897211","8000114"
"4__1____2__IT_1","40.391367955639","8000115"
"4__1____2__IT_1","40.391367955639","9000001"
"4__1____2__IT_1","40.3913710248267","9000002"
"4__1____2__IT_1","40.3913871011283","9000003"
"4__1____2__IT_1","40.3913952288003","9000004"
"4__1____2__IT_1","40.3914032672129","9000005"
"4__1____2__IT_1","40.3914113954087","9000006"
"4__1____2__IT_1","40.3914149536801","9000007"
"4__1____2__IT_1","40.3914220697039","9000008"
"4__1____2__IT_1","40.3914255394206","9000009"
"4__1____2__IT_1","40.3914290965003","9000010"
"4__1____2__IT_1","40.3914325655236","9000011"
"4__1____2__IT_1","40.3914395012366","9000012"
"4__1____2__IT_1","40.3914429702116","9000013"
"4__1____2__IT_1","40.3914463470565","9000014"
"4__1____2__IT_1","40.3914498166762","9000015"
"4__1____2__IT_1","40.3914667346224","9000016"
"4__1____2__IT_1","40.3915011130275","9000017"
"4__1____2__IT_1","40.3915545738304","9000018"
"4__1____2__IT_1","40.3915604589174","9000019"
"4__1____2__IT_1","40.3915664345298","9000020"
"4__1____2__IT_1","40.3915724990255","9000021"
"4__1____2__IT_1","40.3915787445592","9000022"
"4__1____2__IT_1","40.3915848990446","9000023"
"4__1____2__IT_1","40.3915973916663","9000024"
"4__1____2__IT_1","40.3916100615583","9000025"
"4__1____2__IT_1","40.3916164869818","9000026"
"4__1____2__IT_1","40.3916230039919","9000027"
"4__1____2__IT_1","40.3916247746771","9000028"
"4__1____2__IT_1","40.3916266361189","9000029"
"4__1____2__IT_1","40.3916284995715","9000030"
"4__1____2__IT_1","40.3916303618998","9000031"
"4__1____2__IT_1","40.3916323134161","9000032"
"4__1____2__IT_1","40.391634176877","9000033"
"4__1____2__IT_1","40.3916361277108","9000034"
"4__1____2__IT_1","40.3916381710831","9000035"
"4__1____2__IT_1","40.3916401225839","9000036"
"4__1____2__IT_1","40.3916421662013","9000037"
"4__1____2__IT_1","40.3916442978596","9000038"
"4__1____2__IT_1","40.3916473603639","9000039"
"4__1____2__IT_1","40.3916506018909","9000040"
"4__1____2__IT_1","40.3916539325942","9000041"
"4__1____2__IT_1","40.391657354508","9000042"
"4__1____2__IT_1","40.3916609554514","9000043"
"4__1____2__IT_1","40.3916646482736","9000044"
"4__1____2__IT_1","40.3916685219271","9000045"
"4__1____2__IT_1","40.3916724849894","9000046"
"4__1____2__IT_1","40.3916765387973","9000047"
"4__1____2__IT_1","40.3916806817813","9000048"
"4__1____2__IT_1","40.3916850055969","9000049"
"4__1____2__IT_1","40.3916908013747","9000050"
"4__1____2__IT_1","40.3916971401096","9000051"
"4__1____2__IT_1","40.3917036569805","9000052"
"4__1____2__IT_1","40.3917105357494","9000053"
"4__1____2__IT_1","40.3917178676155","9000054"
"4__1____2__IT_1","40.3917253773923","9000055"
"4__1____2__IT_1","40.3917332501937","9000056"
"4__1____2__IT_1","40.3917415711441","9000057"
"4__1____2__IT_1","40.3917500767624","9000058"
"4__1____2__IT_1","40.3917590307553","9000059"
"4__1____2__IT_1","40.3917682554215","9000060"
"4__1____2__IT_1","40.3917756478534","9000061"
"4__1____2__IT_1","40.3917833084745","9000062"
"4__1____2__IT_1","40.3917911533199","9000063"
"4__1____2__IT_1","40.3917991753946","9000064"
"4__1____2__IT_1","40.3918074704216","9000065"
"4__1____2__IT_1","40.3918158561754","9000066"
"4__1____2__IT_1","40.3918245119673","9000067"
"4__1____2__IT_1","40.3918332603014","9000068"
"4__1____2__IT_1","40.3918423671696","9000069"
"4__1____2__IT_1","40.3918515645533","9000070"
"4__1____2__IT_1","40.3918610346581","9000071"
"4__1____2__IT_1","40.3918736936348","9000072"
"4__1____2__IT_1","40.3918868940029","9000073"
"4__1____2__IT_1","40.3919003673046","9000074"
"4__1____2__IT_1","40.3919142914542","9000075"
"4__1____2__IT_1","40.3919283977843","9000076"
"4__1____2__IT_1","40.3919429543","9000077"
"4__1____2__IT_1","40.3919578722544","9000078"
"4__1____2__IT_1","40.3919730638195","9000079"
"4__1____2__IT_1","40.3919887053394","9000080"
"4__1____2__IT_1","40.3920046184441","9000081"
"4__1____2__IT_1","40.3920208062682","9000082"
"4__1____2__IT_1","40.3920373510719","9000083"
"4__1____2__IT_1","40.3920541692426","9000084"
"4__1____2__IT_1","40.3920710775074","9000085"
"4__1____2__IT_1","40.3921054376019","9000086"
"4__1____2__IT_1","40.392122888119","9000087"
"4__1____2__IT_1","40.392140431852","9000088"
"4__1____2__IT_1","40.392158243122","9000089"
"4__1____2__IT_1","40.3921761485159","9000090"
"4__1____2__IT_1","40.392194322117","9000091"
"4__1____2__IT_1","40.3922125896049","9000092"
"4__1____2__IT_1","40.3922188268149","9000093"
"4__1____2__IT_1","40.3922250638197","9000094"
"4__1____2__IT_1","40.3922313893113","9000095"
"4__1____2__IT_1","40.3922378073862","9000096"
"4__1____2__IT_1","40.3922441342356","9000097"
"4__1____2__IT_1","40.39225037301","9000098"
"4__1____2__IT_1","40.3922567892793","9000099"
"4__1____2__IT_1","40.3922631179064","9000100"
"4__1____2__IT_1","40.3922694440804","9000101"
"4__1____2__IT_1","40.3922758630282","9000102"
"4__1____2__IT_1","40.3922822799558","9000103"
"4__1____2__IT_1","40.3922991261245","9000104"
"4__1____2__IT_1","40.3923159709435","9000105"
"4__1____2__IT_1","40.392349660533","9000106"
"4__1____2__IT_1","40.3923665060152","9000107"
"4__1____2__IT_1","40.3923832613823","9000108"
"4__1____2__IT_1","40.3924001068262","9000109"
"4__1____2__IT_1","40.3924168621751","9000110"
"4__1____2__IT_1","40.3924337057992","9000111"
"4__1____2__IT_1","40.3924504611299","9000112"
"4__1____2__IT_1","40.3924673065442","9000113"
"4__1____2__IT_1","40.3924851270091","9000114"
"4__1____2__IT_1","40.3925032201735","9000115"
"4__1____2__IT_1","40.3925213135778","9000116"
"4__1____2__IT_1","40.3925394047029","9000117"
"4__1____2__IT_1","40.3925577694555","9000118"
"4__1____2__IT_1","40.3925760441051","9000119"
"4__1____2__IT_1","40.3925943180802","9000120"
"4__1____2__IT_1","40.392612683466","9000121"
"4__1____2__IT_1","40.3926311389274","9000122"
"4__1____2__IT_1","40.3926497736563","9000123"
"4__1____2__IT_1","40.3926684090393","9000124"
"4__1____2__IT_1","40.3927052425551","9000125"
"4__1____2__IT_1","40.3927419832439","9000126"
"4__1____2__IT_1","40.3927786365109","10000001"
"4__1____2__IT_1","40.3927786365109","9000127"
"4__1____2__IT_1","40.3928151082451","10000002"
"4__1____2__IT_1","40.3928515758618","10000003"
"4__1____2__IT_1","40.3928877768053","10000004"
"4__1____2__IT_1","40.3929238855928","10000005"
"4__1____2__IT_1","40.3929599923268","10000006"
"4__1____2__IT_1","40.3929959190789","10000007"
"4__1____2__IT_1","40.3930317568357","10000008"
"4__1____2__IT_1","40.3930674132378","10000009"
"4__1____2__IT_1","40.3931067158852","10000010"
"4__1____2__IT_1","40.3931460195994","10000011"
"4__1____2__IT_1","40.3931854115615","10000012"
"4__1____2__IT_1","40.3932247151763","10000013"
"4__1____2__IT_1","40.3932641094926","10000014"
"4__1____2__IT_1","40.3933035013057","10000015"
"4__1____2__IT_1","40.3933428955296","10000016"
"4__1____2__IT_1","40.3934216797946","10000017"
"4__1____2__IT_1","40.3934610738629","10000018"
"4__1____2__IT_1","40.3935005561859","10000019"
"4__1____2__IT_1","40.3938059835363","10000020"
"4__1____2__IT_1","40.3940107051711","10000021"
"4__1____2__IT_1","40.3940438956634","10000022"
"4__1____2__IT_1","40.3942143574828","10000023"
"4__1____2__IT_1","40.3945221252506","10000024"
"4__1____2__IT_1","40.3947775473263","10000025"
"4__1____2__IT_1","40.3947959948007","10000026"
"4__1____2__IT_1","40.3948145307807","10000027"
"4__1____2__IT_1","40.3948330690145","10000028"
"4__1____2__IT_1","40.3948364547108","10000029"
"4__1____2__IT_1","40.394851607217","10000030"
"4__1____2__IT_1","40.3948701431572","10000031"
"4__1____2__IT_1","40.3949072186269","10000032"
"4__1____2__IT_1","40.3949257554552","10000033"
"4__1____2__IT_1","40.3949442927022","10000034"
"4__1____2__IT_1","40.3949628301704","10000035"
"4__1____2__IT_1","40.3949813674158","10000036"
"4__1____2__IT_1","40.3950225409744","10000037"
"4__1____2__IT_1","40.3951048829939","10000038"
"4__1____2__IT_1","40.3951461449186","10000039"
"4__1____2__IT_1","40.3951873182797","10000040"
"4__1____2__IT_1","40.3952698427371","10000041"
"4__1____2__IT_1","40.3953110150138","10000042"
"4__1____2__IT_1","40.3953935391509","10000043"
"4__1____2__IT_1","40.3954348013704","10000044"
"4__1____2__IT_1","40.3954494198547","10000045"
"4__1____2__IT_1","40.3954566396986","10000046"
"4__1____2__IT_1","40.3954637701248","10000047"
"4__1____2__IT_1","40.395470989289","10000048"
"4__1____2__IT_1","40.3955137645922","10000049"
"4__1____2__IT_1","40.3957245303051","10000050"
"4__1____2__IT_1","40.3957438167599","10000051"
"4__1____2__IT_1","40.3957438167599","11000001"
"4__1____2__IT_1","40.3959788057675","11000002"
"4__1____2__IT_1","40.3959873593742","11000003"
"4__1____2__IT_1","40.3959961807632","11000004"
"4__1____2__IT_1","40.396013649215","11000005"
"4__1____2__IT_1","40.3960224714975","11000006"
"4__1____2__IT_1","40.3960312034819","11000007"
"4__1____2__IT_1","40.3960399356737","11000008"
"4__1____2__IT_1","40.3960487586263","11000009"
"4__1____2__IT_1","40.3960574921616","11000010"
"4__1____2__IT_1","40.3960663155558","11000011"
"4__1____2__IT_1","40.3960751391922","11000012"
"4__1____2__IT_1","40.3960830698636","11000013"
"4__1____2__IT_1","40.3960910016638","11000014"
"4__1____2__IT_1","40.3960989350338","11000015"
"4__1____2__IT_1","40.3961068641206","11000016"
"4__1____2__IT_1","40.3961147974866","11000017"
"4__1____2__IT_1","40.3961227274703","11000018"
"4__1____2__IT_1","40.3961306599314","11000019"
"4__1____2__IT_1","40.396138589911","11000020"
"4__1____2__IT_1","40.3961465223681","11000021"
"4__1____2__IT_1","40.3961544523437","11000022"
"4__1____2__IT_1","40.3961623847968","11000023"
"4__1____2__IT_1","40.3961703174709","11000024"
"4__1____2__IT_1","40.3961782472174","11000025"
"4__1____2__IT_1","40.3961861798875","11000026"
"4__1____2__IT_1","40.396202042974","11000027"
"4__1____2__IT_1","40.3962099729354","11000028"
"4__1____2__IT_1","40.3962179053745","11000029"
"4__1____2__IT_1","40.3962258371336","11000030"
"4__1____2__IT_1","40.396233767767","11000031"
"4__1____2__IT_1","40.3962416995221","11000032"
"4__1____2__IT_1","40.3962496301514","11000033"
"4__1____2__IT_1","40.3962575628101","11000034"
"4__1____2__IT_1","40.3962654925346","11000035"
"4__1____2__IT_1","40.3962734251825","11000036"
"4__1____2__IT_1","40.3962813558038","11000037"
"4__1____2__IT_1","40.3962892875468","11000038"
"4__1____2__IT_1","40.3962972199658","11000039"
"4__1____2__IT_1","40.3963051499031","11000040"
"4__1____2__IT_1","40.3963130823317","11000041"
"4__1____2__IT_1","40.3963210122716","11000042"
"4__1____2__IT_1","40.3963289446759","11000043"
"4__1____2__IT_1","40.396336965369","11000044"
"4__1____2__IT_1","40.3963448085911","11000045"
"4__1____2__IT_1","40.3963527409961","11000046"
"4__1____2__IT_1","40.3963605815117","11000047"
"4__1____2__IT_1","40.3963685139127","11000048"
"4__1____2__IT_1","40.3963763544243","11000049"
"4__1____2__IT_1","40.396384287044","11000050"
"4__1____2__IT_1","40.3963922174147","11000051"
"4__1____2__IT_1","40.3964000606228","11000052"
"4__1____2__IT_1","40.3964079912122","11000053"
"4__1____2__IT_1","40.3964158335155","11000054"
"4__1____2__IT_1","40.3964237641008","11000055"
"4__1____2__IT_1","40.3964316064002","11000056"
"4__1____2__IT_1","40.3964395363032","11000057"
"4__1____2__IT_1","40.3964474695851","11000058"
"4__1____2__IT_1","40.3964553091962","11000059"
"4__1____2__IT_1","40.3964632424741","11000060"
"4__1____2__IT_1","40.3964710847634","11000061"
"4__1____2__IT_1","40.3964790146564","11000062"
"4__1____2__IT_1","40.3964869477059","11000063"
"4__1____2__IT_1","40.3964947881875","11000064"
"4__1____2__IT_1","40.396502720777","11000065"
"4__1____2__IT_1","40.3965106520189","11000066"
"4__1____2__IT_1","40.3965184942894","11000067"
"4__1____2__IT_1","40.3965264248488","11000068"
"4__1____2__IT_1","40.3965342671222","11000069"
"4__1____2__IT_1","40.3965421970058","11000070"
"4__1____2__IT_1","40.3965501300327","11000071"
"4__1____2__IT_1","40.3965579704984","11000072"
"4__1____2__IT_1","40.3965659030717","11000073"
"4__1____2__IT_1","40.3965738360995","11000074"
"4__1____2__IT_1","40.3965816765795","11000075"
"4__1____2__IT_1","40.396589608246","11000076"
"4__1____2__IT_1","40.396597539466","11000077"
"4__1____2__IT_1","40.3966053826223","11000078"
"4__1____2__IT_1","40.3966133115802","11000079"
"4__1____2__IT_1","40.3966212454969","11000080"
"4__1____2__IT_1","40.3966290859446","11000081"
"4__1____2__IT_1","40.396637017599","11000082"
"4__1____2__IT_1","40.3966449488072","11000083"
"4__1____2__IT_1","40.3966527910506","11000084"
"4__1____2__IT_1","40.3966607235999","11000085"
"4__1____2__IT_1","40.3966686541233","11000086"
"4__1____2__IT_1","40.3966764963608","11000087"
"4__1____2__IT_1","40.3966844262014","11000088"
"4__1____2__IT_1","40.3966923591994","11000089"
"4__1____2__IT_1","40.3967001996291","11000090"
"4__1____2__IT_1","40.3967081312654","11000091"
"4__1____2__IT_1","40.3967160624693","11000092"
"4__1____2__IT_1","40.3967239055956","11000093"
"4__1____2__IT_1","40.3967318354242","11000094"
"4__1____2__IT_1","40.3967397677314","11000095"
"4__1____2__IT_1","40.3967477007155","11000096"
"4__1____2__IT_1","40.3967558086794","11000097"
"4__1____2__IT_1","40.3967640085082","11000098"
"4__1____2__IT_1","40.3967721189418","11000099"
"4__1____2__IT_1","40.3967802253194","11000100"
"4__1____2__IT_1","40.3967884251554","11000101"
"4__1____2__IT_1","40.3967965355895","11000102"
"4__1____2__IT_1","40.3968046419403","11000103"
"4__1____2__IT_1","40.3968128417768","11000104"
"4__1____2__IT_1","40.3968209521977","11000105"
"4__1____2__IT_1","40.3968290619442","11000106"
"4__1____2__IT_1","40.3968371692077","11000107"
"4__1____2__IT_1","40.3968614956983","11000108"
"4__1____2__IT_1","40.396869604755","11000109"
"4__1____2__IT_1","40.3968777144819","11000110"
"4__1____2__IT_1","40.3968857323261","11000111"
"4__1____2__IT_1","40.3968937512702","11000112"
"4__1____2__IT_1","40.3969019510833","11000113"
"4__1____2__IT_1","40.396909968235","11000114"
"4__1____2__IT_1","40.3969179878724","11000115"
"4__1____2__IT_1","40.3969261869793","11000116"
"4__1____2__IT_1","40.3969342048107","11000117"
"4__1____2__IT_1","40.3969422237624","11000118"
"4__1____2__IT_1","40.3969503341495","11000119"
"4__1____2__IT_1","40.3969579028978","11000120"
"4__1____2__IT_1","40.396965651143","11000121"
"4__1____2__IT_1","40.3969733119961","11000122"
"4__1____2__IT_1","40.3969810608961","11000123"
"4__1____2__IT_1","40.3969888118308","11000124"
"4__1____2__IT_1","40.3969964699819","11000125"
"4__1____2__IT_1","40.3970042188893","11000126"
"4__1____2__IT_1","40.3970119698245","11000127"
"4__1____2__IT_1","40.3970196279625","11000128"
"4__1____2__IT_1","40.3970273795663","11000129"
"4__1____2__IT_1","40.3970351277927","11000130"
"4__1____2__IT_1","40.3970427886271","11000131"
"4__1____2__IT_1","40.3970505375288","11000132"
"4__1____2__IT_1","40.3970582857218","11000133"
"4__1____2__IT_1","40.397066037322","11000134"
"4__1____2__IT_1","40.3970737855312","11000135"
"4__1____2__IT_1","40.3970814470416","11000136"
"4__1____2__IT_1","40.3970969452513","11000137"
"4__1____2__IT_1","40.3971046950395","11000138"
"4__1____2__IT_1","40.3971124432383","11000139"
"4__1____2__IT_1","40.3971201939164","11000140"
"4__1____2__IT_1","40.3971279421178","11000141"
"4__1____2__IT_1","40.3971434425493","11000142"
"4__1____2__IT_1","40.3971511934402","11000143"
"4__1____2__IT_1","40.3971589423131","11000144"
"4__1____2__IT_1","40.3971666904974","11000145"
"4__1____2__IT_1","40.3971744420619","11000146"
"4__1____2__IT_1","40.3971821902487","11000147"
"4__1____2__IT_1","40.3971976906649","11000148"
"4__1____2__IT_1","40.3972054406473","11000149"
"4__1____2__IT_1","40.3972287779377","11000150"
"4__1____2__IT_1","40.3972366175316","11000151"
"4__1____2__IT_1","40.3972522944831","11000152"
"4__1____2__IT_1","40.3972601313544","11000153"
"4__1____2__IT_1","40.3972680601313","11000154"
"4__1____2__IT_1","40.3972759877776","11000155"
"4__1____2__IT_1","40.3972838280455","11000156"
"4__1____2__IT_1","40.3972917547867","11000157"
"4__1____2__IT_1","40.3972995950367","11000158"
"4__1____2__IT_1","40.3973233797523","11000159"
"4__1____2__IT_1","40.3973313098724","11000160"
"4__1____2__IT_1","40.3973471669171","11000161"
"4__1____2__IT_1","40.3974596199342","11000162"
"4__1____2__IT_1","40.3977672671947","11000163"
"4__1____2__IT_1","40.3978601636962","11000164"
